step,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14
33,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.03805968701469741,0.3840004162309793,-0.6993294316345359,-0.025365093998159165,2.079432746715804,-0.23132474694291624,0.626737434677705,0.6942413974074522,-0.07447252709672894,-0.9788615380224992,-0.25005853571442066,1.918651901325189,-0.07804091639301888,0.884017324328359,-0.07000962700395756,0.028444042429327965,0.10090267658233643,0.023456985130906105,-0.0030435107182711363,-0.02453855611383915,-0.00324810016900301,-1.0032685995101929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.03846031036983977,0.397021966154229,-0.6931742398233575,-0.026946992969147685,2.07910877705593,-0.23469318996975322,0.621034797776851,0.7113554157456684,-0.07556699864473697,-0.9796551465180325,-0.2537369797860936,1.917644034013287,-0.07858145643566528,0.8843425153846894,-0.07001355719749236,0.036537013947963715,0.10577564686536789,0.02569752372801304,0.0005860344972461462,-0.03164680302143097,-0.003779615042731166,-1.0035457611083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.03880904217227348,0.4098917736271254,-0.6871929660178643,-0.028491160632301324,2.0786814947992265,-0.23771949332899028,0.6153474920058228,0.7279017359554976,-0.07661946966032664,-0.9804545030987202,-0.2571798336253171,1.9167031749621617,-0.07907192979541264,0.8845957738770491,-0.07001676325417264,0.054031118750572205,0.10030880570411682,0.026528730988502502,0.0018927367636933923,-0.018252607434988022,-0.00281230709515512,-1.0025877952575684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.039113221226076036,0.42260288842487614,-0.6813804644030328,-0.02999164184853424,2.0781638340709714,-0.24039395695269072,0.6096499432410969,0.7438664239214233,-0.07763065824626901,-0.9812595376783391,-0.26040059688940725,1.9158262628128657,-0.0795172644913001,0.8847797146747244,-0.07001927894360331,0.059359412640333176,0.10981947183609009,0.03274451568722725,4.933523086947389e-05,-0.006864746101200581,-0.0022436012513935566,-1.0005695819854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.03938351627543079,0.43514899506947163,-0.6757319656061934,-0.03144382281317727,2.0775677420227145,-0.24270439598866697,0.6039289105666165,0.7592561644238993,-0.07860131154441026,-0.9820702185750922,-0.26341230930484555,1.915010251971285,-0.07992184435184986,0.8848968858505832,-0.07002113749387649,0.05877917632460594,0.11444021016359329,0.04362015426158905,-0.0019790856167674065,-0.0033793896436691284,-0.002434215508401394,-1.0023727416992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.03962779291902918,0.44751885839771094,-0.670245833003025,-0.03284389140292554,2.076903006516836,-0.2446427456912037,0.5981955603607549,0.7741045474026836,-0.07953214867430629,-0.9828865776728386,-0.26622757727220536,1.9142523721497413,-0.08029022196731395,0.8849501204191191,-0.07002233987864814,0.059257350862026215,0.11791779845952988,0.047392599284648895,-0.000429282255936414,-0.0028026120271533728,-0.002704414539039135,-1.001639723777771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.02753043180853143,0.08267711116695398,-0.05140580023640395,-0.032310582664525814,0.026916699831188662,0.00041051976356037967,-1.0028232662968635,-0.039850570890371986,0.4597060552641796,-0.6649182168334434,-0.034188809435531174,2.0761808496540146,-0.24618951129882552,0.5924534272938761,0.7884345362953074,-0.08042399650234223,-0.9837086368686602,-0.268858431099753,1.9135496516808912,-0.08062579131005562,0.8849418566395764,-0.0700229387086042,0.05903114005923271,0.12080526351928711,0.055749814957380295,-0.00030392425833269954,-0.0029784697107970715,-0.0029447523411363363,-1.000758409500122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.0402541109635369,0.47169414434320583,-0.6597530057093025,-0.035474948592697765,2.075412790678786,-0.24730391232915522,0.5867667991583378,0.8023461123477489,-0.0812776540251623,-0.9845364700633233,-0.2713164294809083,1.9128994352990518,-0.0809321589190595,0.884874833698236,-0.07002295278337131,-0.4310823976993561,0.06221301853656769,-0.585029661655426,-0.025020306929945946,0.004314357880502939,0.2509958744049072,0.9812315106391907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.04087036274862405,0.4834747537888249,-0.6547495486342274,-0.03670094237927929,2.0746100569397,-0.2479501958292682,0.5811837074395553,0.8159091084714893,-0.08209400094509481,-0.9853701435806149,-0.2736125349487756,1.9122990487865374,-0.0812123826389728,0.8847516185848852,-0.07002241000080024,-0.36435893177986145,0.02919827774167061,-0.5053675770759583,-0.027541743591427803,0.01715725101530552,0.22507399320602417,0.9919048547744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.04153579158576007,0.49505625041559914,-0.6498966975321897,-0.037868725683703,2.073782899131565,-0.24811147807096773,0.5757005116858447,0.8291368873520499,-0.08287396818041667,-0.9862097406688586,-0.2757571446334334,1.9117459441318119,-0.08146945559662616,0.8845748273369326,-0.07002133731963009,-0.2698907256126404,0.01603519916534424,-0.3764040172100067,-0.023812592029571533,0.02316853404045105,0.17979495227336884,0.9971812963485718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.04213902026071893,0.506448271839783,-0.6451837393349351,-0.0389815556827269,2.0729403786002454,-0.24777279488352116,0.5703151308188069,0.84205744705911,-0.08361852208904894,-0.9870553280942552,-0.2777601068604426,1.9112375865743703,-0.08170573099796485,0.8843468782545855,-0.07001977040397478,-0.13362441956996918,-0.004739102441817522,-0.185834601521492,-0.00725286640226841,0.004130029585212469,0.08445275574922562,0.998863697052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.042622755046413496,0.517655758091261,-0.6406016135970465,-0.04004317945857049,2.072088283973104,-0.24694546392306854,0.5650065058881765,0.8546565174307005,-0.08432864124887306,-0.9879069613262743,-0.27963076182195484,1.9107715419057847,-0.08192318567211616,0.8840700942150992,-0.07001773891359449,-0.03979845717549324,-0.009251530282199383,-0.05584665387868881,-0.0047306823544204235,-0.0015560573665425181,0.023121483623981476,-1.0046221017837524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.042987981701273735,0.5286898646433636,-0.6361405494699482,-0.04105954582894783,2.0712311502103007,-0.24564582066602503,0.5597426237631999,0.8669162739753333,-0.08500570007761908,-0.988764886402124,-0.28137782823513713,1.910344562389056,-0.08212401101350693,0.8837482934624173,-0.07001522776117898,0.006723827216774225,0.004298928193747997,0.0018537539290264249,-0.0126207135617733,-0.005501826759427786,0.0013298990670591593,-1.0012328624725342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.043261393627232754,0.5395554366235661,-0.6317955197228335,-0.04203575002293533,2.0703749225068555,-0.24386399806665837,0.5545627965223522,0.8789242680659362,-0.08565118503966404,-0.9896296529270263,-0.2830097019678495,1.909953242250804,-0.08231148483026647,0.8833871428486989,-0.070012210891098,0.0260352473706007,0.03651123121380806,0.023982256650924683,-0.018004225566983223,-0.004502665251493454,4.206526864436455e-05,-0.9993585348129272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.04347387120284217,0.5502590624103648,-0.6275618333998991,-0.04297796746514455,2.0695248833494015,-0.24159540676472258,0.5494933501840613,0.8907373122507843,-0.08626641072835507,-0.9905017777757388,-0.2845343068036019,1.9095947331974332,-0.08248855274670625,0.8829914065905913,-0.07000871627486036,0.02610372193157673,0.033517979085445404,0.027709336951375008,-0.011955734342336655,-0.010661344043910503,0.0030637963209301233,-1.000164270401001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.043666751222736486,0.560806556021092,-0.6234357619779616,-0.04389295778064448,2.068683997568603,-0.23885213334479588,0.5445532521778335,0.9023940242094881,-0.0868525804891249,-0.9913817166640267,-0.285959077600403,1.9092665797579536,-0.08265767448110865,0.8825649268029993,-0.0700047885639402,-0.021422650665044785,0.016081826761364937,0.03541937470436096,0.0018198216566815972,-0.042429372668266296,0.0026912095490843058,-0.9986146092414856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.43108240685185795,0.06221302017164221,-0.5850296520118117,-0.025020307064261463,0.004314357798082952,0.2509958766720481,0.9812315336877704,-0.043884273596509746,0.5712010778455989,-0.6194143786209376,-0.04478687549242488,2.0678541046935313,-0.23565445881536753,0.5397622753065225,0.9139273180522631,-0.08741083520253404,-0.9922698577525922,-0.2872909613592748,1.908966573336715,-0.08282073396570613,0.8821107537623246,-0.0700004769859381,-0.08731383085250854,0.008083420805633068,0.03538138419389725,0.006823475006967783,-0.06342072784900665,-0.00017178944835904986,-1.0026769638061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04432747801849979,0.5814420262162067,-0.6154979480517668,-0.04566401917977173,2.0670357491274824,-0.23202614132224747,0.535166752964023,0.9253819647140652,-0.08794235666707019,-0.9931664830873926,-0.28853631441644395,1.9086924652200938,-0.08297868016261895,0.8816310441179014,-0.06999583423754216,-0.5047887563705444,0.007693968713283539,-0.7107520699501038,0.034373778849840164,-0.08908196538686752,0.040023185312747955,0.9968443512916565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.045016812161943504,0.5915319445347303,-0.6116856715651987,-0.04652829088036272,2.066228219280196,-0.2280061907471893,0.5307883130417375,0.9367528502115988,-0.08844831902456245,-0.9940718870781344,-0.2897012088237252,1.9084420328976954,-0.08313258607868503,0.8811279944472279,-0.0699908790706765,-0.4903852641582489,0.03898698836565018,-0.6615971922874451,0.008922056294977665,-0.04341921955347061,0.04170135781168938,0.9977766275405884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04581375257763863,0.6014794080793531,-0.6079720890998825,-0.04738448923075057,2.065431354511985,-0.22363804831122547,0.5266030496886303,0.94799795697066,-0.08893053817348365,-0.9949867220040983,-0.2907920006479333,1.908210784308848,-0.08328400968224627,0.8806058179768497,-0.06998552737499414,-0.48822805285453796,0.0579613633453846,-0.6177599430084229,-0.00022834623814560473,-0.013571009039878845,0.05159324035048485,0.9995063543319702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04666272393129897,0.6112909035183676,-0.6043529869384066,-0.048237146007595495,2.0646443099988425,-0.21896677646142898,0.5225943071783694,0.9590923404808682,-0.08939104586164483,-0.9959118371047972,-0.2918149869545005,1.9079932506612993,-0.08343452197696924,0.8800693223004079,-0.06997974205820859,-0.49575644731521606,0.13852418959140778,-0.594828188419342,-0.011925716884434223,-0.003093987936154008,0.06920307129621506,0.99702388048172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04753301628872063,0.6209764091451943,-0.600824624370443,-0.049093551461157584,2.063865873980099,-0.21402056913567535,0.5187274665503823,0.9699490882659371,-0.08983149087333309,-0.9968479503259223,-0.29277581001655834,1.907785123914502,-0.08358526466903238,0.8795220279489031,-0.06997356873357631,-0.4866125285625458,0.19751569628715515,-0.5668423175811768,-0.019813787192106247,-0.007251200266182423,0.08698520064353943,0.9969128966331482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04836879259506203,0.6305428333362277,-0.5973850627143767,-0.04996210705987309,2.063093445449503,-0.2088208105401054,0.5149567601952805,0.9804431489156841,-0.0902532296759279,-0.9977956649857416,-0.293679537135287,1.9075830171599852,-0.08373706282983699,0.8789665063723751,-0.0699670669037129,-0.4020146131515503,0.1680639535188675,-0.5249837040901184,-0.01715022139251232,-0.016691699624061584,0.08388234674930573,0.9969553351402283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.0491047106918377,0.639996558025243,-0.5940311997655263,-0.05084898782047685,2.062325179624347,-0.2033930254899834,0.5112440197132718,0.9905110301172008,-0.09065745855932365,-0.9987554868912524,-0.29453068806527577,1.907384089876985,-0.08389031608676845,0.8784046475604769,-0.06996029287382186,-0.28156495094299316,0.12782537937164307,-0.45317280292510986,-0.014863599091768265,-0.024206997826695442,0.07400760054588318,0.9975427985191345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.04968553752878433,0.649338344557682,-0.590759398120839,-0.051753593002002767,2.0615612136920753,-0.19778155255630728,0.507603552791038,1.0002444444569885,-0.09104514040072001,-0.9997278316343305,-0.2953333455637092,1.9071862871177956,-0.08404543921846322,0.877837827683227,-0.06995329441616038,-0.14268237352371216,0.09141667187213898,-0.36846408247947693,-0.010843428783118725,-0.028519637882709503,0.06490471214056015,1.0010052919387817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.05008741184710097,0.6585690000948683,-0.5875664571889255,-0.05267555716210054,2.0608019685243097,-0.19202554298449045,0.504044675243544,1.009707500880816,-0.0914171765548273,-1.0007130396374464,-0.2960911462401364,1.9069878175260062,-0.08420251545362059,0.8772670501026101,-0.06994611211103038,-0.05084405839443207,0.05905279517173767,-0.3145635426044464,-0.006806799676269293,-0.02342509850859642,0.06072257459163666,1.0002319812774658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.5047887435049117,0.007693968767106485,-0.7107520602532625,0.03437377783223747,-0.08908196623542285,0.04002318592709084,0.9968443584017157,-0.05034149620053037,0.6676900572173151,-0.5844492551851251,-0.05361478806257753,2.0600481079512387,-0.18615929943841136,0.5005707630706476,1.0189432465887158,-0.09177438043197228,-1.0017113839726168,-0.29680734284028715,1.9067872348779216,-0.08436151097543018,0.8766930434952996,-0.06993877923400763,-0.01670124940574169,0.027248943224549294,-0.2517492473125458,-0.003333675442263484,-0.021339625120162964,0.060786519199609756,1.0026488304138184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05054996690080057,0.676701923486624,-0.5814039004660504,-0.05457168224306677,2.0592997083962974,-0.18022122157750609,0.49715022468030207,1.0279445007953691,-0.09211746092198086,-1.002723076513954,-0.29748486822900166,1.90658347511214,-0.08452239221906814,0.8761163329358095,-0.06993132307881028,-0.13096009194850922,0.02654232271015644,-0.09462639689445496,-0.010442129336297512,-0.01801828108727932,-0.05211738869547844,-1.0016427040100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05072532093063406,0.685607714489145,-0.5784259668165487,-0.05554627526732812,2.058556942258981,-0.17424388488294704,0.4937574288009513,1.0367137955885504,-0.09244710234116055,-1.0037482784373974,-0.298126334870099,1.9063756187845349,-0.0846850122578676,0.8755372855380227,-0.06992376616920352,-0.053392212837934494,0.020203962922096252,-0.027770251035690308,-0.004563090391457081,-0.004097536206245422,-0.04473790526390076,-1.0023255348205566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05083412438181789,0.6944044325293074,-0.5755147956446193,-0.05653654114055702,2.057819819472801,-0.1682518604404358,0.4904183991531675,1.0452996350549195,-0.09276389950313779,-1.004787102316618,-0.2987341189895274,1.9061630536229013,-0.0848492704373572,0.8749561541777028,-0.06991612702858593,-0.012637193314731121,0.02745242789387703,-0.0011650847736746073,-0.0027458532713353634,-0.0021564920898526907,-0.038692060858011246,-1.0033633708953857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05089153727331431,0.7030973216693396,-0.5726666004909603,-0.05754181292993237,2.0570895781631156,-0.16225670113007126,0.4871336757354935,1.0537182366356717,-0.09306856133702829,-1.0058396343665543,-0.2993102061796451,1.9059449043771142,-0.08501456985741206,0.8743732864278811,-0.06990842390355646,-0.003776733297854662,0.03293081372976303,0.005953810177743435,-0.0021629449911415577,-0.004275911021977663,-0.03415102884173393,-1.004475712776184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.050921656876058395,0.7116849755196102,-0.5698799091021182,-0.058560419147749856,2.0563663888400265,-0.15627479036047462,0.48391195002573917,1.0619885940713865,-0.09336165154340627,-1.0069059769474868,-0.29985612988634913,1.905721035848315,-0.08518090842576709,0.8737896278847314,-0.06990067344277219,-0.003829445457085967,0.037726808339357376,0.0005136990803293884,-0.002550639910623431,-0.004236273001879454,-0.031685199588537216,-1.0042706727981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05093485258681993,0.7199404273846001,-0.5672013807754323,-0.05955310927011988,2.0556101417614014,-0.15054144382343398,0.4807548306366245,1.0700287343490307,-0.09364378063640094,-1.0079862861435853,-0.30037275993675594,1.905491582875348,-0.08534826128373839,0.8732069740978405,-0.06989289743099125,0.004408709704875946,0.044372811913490295,-0.0018327656434848905,-0.004439929965883493,-0.003304877085611224,-0.026840196922421455,-1.0022919178009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.050937628398318176,0.7273734892295294,-0.5647323745548345,-0.060436382361233255,2.0547343214686715,-0.14554252610616258,0.47765835801299866,1.0776599003934055,-0.09391557601381541,-1.0090807563464779,-0.30086049983756,1.9052569043297827,-0.08551666182877841,0.8726274950620646,-0.06988511593489648,0.003150746924802661,0.04697981849312782,-0.004432313609868288,-0.004179202951490879,-0.0028961235657334328,-0.02504677325487137,-1.0038223266601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05093978471973513,0.7339504707964317,-0.5624746554062466,-0.06120220027148212,2.053734536820774,-0.14130796161650527,0.47462501858107736,1.0849045130515165,-0.09417768644225182,-1.0101896059817888,-0.3013194354599453,1.9050174331950533,-0.08568609660924364,0.872053417224489,-0.0698773462580239,-0.004044008906930685,0.04965146258473396,-0.010125731118023396,-0.004089951515197754,-0.0033869410399347544,-0.022079290822148323,-1.0014464855194092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05095000607323496,0.7397744820986494,-0.5604013828974294,-0.061864246459619174,2.0526299522354674,-0.13773216646481723,0.47165829046239444,1.0918337094213497,-0.09443084112533012,-1.0113130626312727,-0.30174940786026505,1.9047734064772484,-0.0858562920485281,0.8714867565561297,-0.06986960356812968,-0.014746883884072304,0.06144427880644798,-0.016239333897829056,-0.005456665996462107,-0.005064078606665134,-0.01709950715303421,-1.0028008222579956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.13096009219640503,0.026542323009788982,-0.09462639602065093,-0.010442128883581966,-0.018018281057583352,-0.05211738808621441,-1.0016427338470817,-0.05097790518868476,0.7449469948736932,-0.5584872801060968,-0.06243624003063469,2.0514391505778127,-0.13471406761916566,0.46876345700559274,1.0985095182266575,-0.09467559017065086,-1.0124512961616052,-0.30215064558762095,1.9045252285178422,-0.08602746300619979,0.8709283602239294,-0.06986188573629143,-0.03357606381177902,0.07018640637397766,-0.028679395094513893,-0.008919138461351395,-0.011818449944257736,-0.013084044679999352,-1.0042215585708618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.14334684360194216,0.02323412347233289,-0.24962681821954258,-0.0077828358552955584,-0.032479685634336175,-0.05311010834371538,0.9962588000043631,-0.05107824804355557,0.7495512817612336,-0.5567134743986352,-0.0629297708859183,2.0501783940197544,-0.13216760043391326,0.46597789551618435,1.1050094674092334,-0.09491221841624538,-1.0136043776162067,-0.3025240841539269,1.9042734712549672,-0.08620023636821564,0.8703777000735596,-0.0698541806734159,-0.1433468461036682,0.02323412336409092,-0.24962681531906128,-0.007782835979014635,-0.03247968479990959,-0.05311010777950287,0.9962587952613831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.14334684360194216,0.02323412347233289,-0.24962681821954258,-0.0077828358552955584,-0.032479685634336175,-0.05311010834371538,0.9962588000043631,-0.05121143674001226,0.7536609741476742,-0.5550624123553178,-0.0633550059292735,2.048861684815703,-0.13001958073210315,0.46332065481473844,1.1113811747777185,-0.09514096222217046,-1.0147723035963911,-0.30287102606916017,1.9040184101367563,-0.08637498538465847,0.869833529396237,-0.06984647752046369,-0.05921695753931999,0.02407110296189785,-0.1478397399187088,-0.004655126947909594,-0.03830816596746445,-0.05613298714160919,0.9984210729598999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
